,network,node,k,ke,keN,s,sN,kc,kcN,bias
0,Processing of Spz Network from the Drosophila Signaling Pathway,Ndl,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,Easter,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Processing of Spz Network from the Drosophila Signaling Pathway,Grass,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,PGRP_SA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,GramP_Bact,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,DV_patterning,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,Pipe,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,Nec,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,Fungi,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Processing of Spz Network from the Drosophila Signaling Pathway,GramN_Bact,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,L,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Regulation of the L-arabinose operon of Escherichia coli,C,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,MT,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Regulation of the L-arabinose operon of Escherichia coli,Am,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Regulation of the L-arabinose operon of Escherichia coli,T,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,Ara+,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Regulation of the L-arabinose operon of Escherichia coli,E,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,MS,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Regulation of the L-arabinose operon of Escherichia coli,A,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Regulation of the L-arabinose operon of Escherichia coli,Ge,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,Ae,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,Ara-,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Regulation of the L-arabinose operon of Escherichia coli,Aem,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,JAK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,cFos,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,Senescence Associated Secretory Phenotype,TAK1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,MKK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,Oncogene,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,RB,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Senescence Associated Secretory Phenotype,CEBPbeta,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,NFkB,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,CDK4,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,ATR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,CHK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,IRAK,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Senescence Associated Secretory Phenotype,ATM,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,IL1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,MEKK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,ERK1_2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,MEK1_2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,Elk1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,p53,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Senescence Associated Secretory Phenotype,IkB,4,2.0,0.5,1.5,0.375,0.5,0.125,0.5625
0,Senescence Associated Secretory Phenotype,CHK2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,TRAF6,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,SOCS3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,TAB,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,CDK2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,cJun,5,1.609375,0.321875,1.1875,0.2375,0.421875,0.08437500000000003,0.46875
0,Senescence Associated Secretory Phenotype,MDM2,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,p38,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,p16INK4,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,HIF1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,IL6,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Senescence Associated Secretory Phenotype,JNK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,NIK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,GP130,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,IL6R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,IKK,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Senescence Associated Secretory Phenotype,PI3K,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,AP1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Senescence Associated Secretory Phenotype,Akt,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,mTOR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,E2F,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Senescence Associated Secretory Phenotype,p21,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,IL8,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Senescence Associated Secretory Phenotype,pRB,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Senescence Associated Secretory Phenotype,IL1R,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,NEMO,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,MKP1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,MyD88,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,STAT3,4,1.520833333333333,0.38020833333333326,1.0,0.25,0.520833333333333,0.13020833333333326,0.8125
0,Senescence Associated Secretory Phenotype,Hypoxia,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Senescence Associated Secretory Phenotype,DNAD,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,dma1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Septation Initiation Network,pom1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,flp1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Septation Initiation Network,spg1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Septation Initiation Network,cdc42,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Septation Initiation Network,cdc16,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,sid2,3,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.5
0,Septation Initiation Network,orb6,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Septation Initiation Network,cdc7,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Septation Initiation Network,SIP,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Septation Initiation Network,Rga4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,cdc11,4,1.25,0.3125,0.75,0.1875,0.5,0.125,0.875
0,Septation Initiation Network,byr4,4,1.520833333333333,0.38020833333333326,1.0,0.25,0.520833333333333,0.13020833333333326,0.1875
0,Septation Initiation Network,fin1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,sid4,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,plo1,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.375
0,Septation Initiation Network,pmo25,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Septation Initiation Network,byr4-cdc16,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Septation Initiation Network,scd1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,pak1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,cdc14-sid1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,nak1,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Septation Initiation Network,gef1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,cdk-0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,CK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,cdk-L,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,sid2-mob1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,etd1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,ppc89,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,cdk-H,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Septation Initiation Network,ras1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Rho,6,2.2734375,0.37890625,1.1875,0.19791666666666666,1.0859375,0.18098958333333334,0.1875
0,Signal Transduction in Fibroblasts,DOCK180,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Signal Transduction in Fibroblasts,Src,11,2.535632905505949,0.23051208231872264,1.4541015625,0.13219105113636365,1.081531343005949,0.09832103118235899,0.68408203125
0,Signal Transduction in Fibroblasts,Trafs,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,DAG,5,2.359375,0.471875,1.625,0.325,0.734375,0.14687499999999998,0.4375
0,Signal Transduction in Fibroblasts,GCK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Talin,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,Signal Transduction in Fibroblasts,Tiam,8,2.779947916666667,0.34749348958333337,1.75,0.21875,1.029947916666667,0.12874348958333337,0.57421875
0,Signal Transduction in Fibroblasts,MLCP,6,1.3500000000000005,0.2250000000000001,0.375,0.0625,0.9750000000000005,0.1625000000000001,0.03125
0,Signal Transduction in Fibroblasts,Mekk1,9,1.351779513888891,0.15019772376543233,0.1640625,0.018229166666666668,1.187717013888891,0.13196855709876568,0.98828125
0,Signal Transduction in Fibroblasts,PA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Mekk3,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Signal Transduction in Fibroblasts,ASK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,MKPs,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Signal Transduction in Fibroblasts,Raf,9,2.5769365508623334,0.2863262834291482,1.484375,0.16493055555555555,1.0925615508623334,0.12139572787359262,0.328125
0,Signal Transduction in Fibroblasts,Ral,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signal Transduction in Fibroblasts,Sek1,10,1.5107421875,0.15107421875,1.015625,0.1015625,0.4951171875,0.04951171874999999,0.4990234375
0,Signal Transduction in Fibroblasts,Ga_1213,4,2.25,0.5625,1.5,0.375,0.75,0.1875,0.25
0,Signal Transduction in Fibroblasts,DGK,6,2.0,0.3333333333333333,1.375,0.22916666666666666,0.625,0.10416666666666666,0.671875
0,Signal Transduction in Fibroblasts,Rac,13,2.0059139563779738,0.15430107356753645,0.861328125,0.06625600961538461,1.1445858313779738,0.08804506395215184,0.10546875
0,Signal Transduction in Fibroblasts,Raf_Rest,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,Signal Transduction in Fibroblasts,ARF,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,PIP_4,6,2.5364583333333335,0.4227430555555556,1.6875,0.28125,0.8489583333333335,0.14149305555555558,0.4375
0,Signal Transduction in Fibroblasts,SHP2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,PTPa,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,MKK7,8,1.53125,0.19140625,1.046875,0.130859375,0.484375,0.060546875,0.49609375
0,Signal Transduction in Fibroblasts,Tpl2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Palpha_qR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,Ca,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,TAK1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,TAO_12,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Cdc42,7,1.969391741071429,0.2813416772959184,0.953125,0.13616071428571427,1.016266741071429,0.14518096301020414,0.1484375
0,Signal Transduction in Fibroblasts,PLC_g,6,2.4107142857142856,0.40178571428571425,1.4375,0.23958333333333334,0.9732142857142856,0.1622023809523809,0.3125
0,Signal Transduction in Fibroblasts,MKK6,7,1.55078125,0.22154017857142858,1.078125,0.15401785714285715,0.47265625,0.06752232142857142,0.4921875
0,Signal Transduction in Fibroblasts,EGFR,6,2.4049479166666665,0.40082465277777773,1.625,0.2708333333333333,0.7799479166666665,0.12999131944444442,0.46875
0,Signal Transduction in Fibroblasts,Gas,5,2.25,0.45,1.25,0.25,1.0,0.2,0.1875
0,Signal Transduction in Fibroblasts,PLC_B,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.5625
0,Signal Transduction in Fibroblasts,MLK2,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,PLD,8,2.3531249999999986,0.2941406249999998,1.578125,0.197265625,0.7749999999999986,0.09687499999999982,0.55078125
0,Signal Transduction in Fibroblasts,SAPK,5,2.140625,0.428125,1.5625,0.3125,0.578125,0.11562499999999998,0.46875
0,Signal Transduction in Fibroblasts,Trx,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,Mekk4,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,GRK,9,1.7731119791666599,0.19701244212962887,0.95703125,0.10633680555555555,0.8160807291666599,0.09067563657407332,0.150390625
0,Signal Transduction in Fibroblasts,p90RSK,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Signal Transduction in Fibroblasts,PI4K,5,1.125,0.225,0.3125,0.0625,0.8125,0.1625,0.96875
0,Signal Transduction in Fibroblasts,PI3K,7,1.1992187500000018,0.17131696428571455,0.265625,0.03794642857142857,0.9335937500000018,0.13337053571428598,0.9765625
0,Signal Transduction in Fibroblasts,Grb2,4,1.520833333333333,0.38020833333333326,1.0,0.25,0.520833333333333,0.13020833333333326,0.8125
0,Signal Transduction in Fibroblasts,Gbg_i,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signal Transduction in Fibroblasts,AND_34,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Gbg_s,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signal Transduction in Fibroblasts,Palpha_1213R,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,Pix_Cool,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,Mek,8,2.347005208333332,0.2933756510416665,1.609375,0.201171875,0.7376302083333321,0.09220377604166652,0.5390625
0,Signal Transduction in Fibroblasts,PIP2_34,5,2.28125,0.45625,1.375,0.275,0.90625,0.18124999999999997,0.25
0,Signal Transduction in Fibroblasts,CaM,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,alpha_iR,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.625
0,Signal Transduction in Fibroblasts,AC,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Signal Transduction in Fibroblasts,alpha_qR,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.625
0,Signal Transduction in Fibroblasts,PKA,4,1.895833333333333,0.47395833333333326,1.25,0.3125,0.645833333333333,0.16145833333333326,0.25
0,Signal Transduction in Fibroblasts,alpha_1213R,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.625
0,Signal Transduction in Fibroblasts,PAK,9,2.2851074218750007,0.25390082465277786,1.35546875,0.1506076388888889,0.9296386718750007,0.10329318576388896,0.251953125
0,Signal Transduction in Fibroblasts,RhoK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Akt,8,2.4477864583333346,0.30597330729166683,1.46875,0.18359375,0.9790364583333346,0.12237955729166683,0.3203125
0,Signal Transduction in Fibroblasts,Tab_12,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,Myosin,7,2.2574218749999995,0.3224888392857142,1.34375,0.19196428571428573,0.9136718749999995,0.13052455357142848,0.703125
0,Signal Transduction in Fibroblasts,Actin,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PP2A,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,RalBP1,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,MLK1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,Fak,5,2.28125,0.45625,1.4375,0.2875,0.84375,0.16875,0.28125
0,Signal Transduction in Fibroblasts,Ras,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signal Transduction in Fibroblasts,NIK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,IP3R1,7,2.8990048363095244,0.41414354804421777,1.765625,0.25223214285714285,1.1333798363095244,0.16191140518707492,0.6171875
0,Signal Transduction in Fibroblasts,cAMP,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,p115RhoGEF,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,MKK3,11,1.506103515625,0.13691850142045456,1.0087890625,0.09170809659090909,0.497314453125,0.04521040482954547,0.49951171875
0,Signal Transduction in Fibroblasts,MLK3,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.875
0,Signal Transduction in Fibroblasts,p190RhoGAP,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.4375
0,Signal Transduction in Fibroblasts,Gbg_1213,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signal Transduction in Fibroblasts,Gbg_q,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.625
0,Signal Transduction in Fibroblasts,Graf,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PKC,7,2.488299851190476,0.35547140731292515,1.421875,0.203125,1.066424851190476,0.15234640731292515,0.2421875
0,Signal Transduction in Fibroblasts,Integrins,6,2.7401041666666663,0.4566840277777777,1.5,0.25,1.2401041666666663,0.20668402777777772,0.234375
0,Signal Transduction in Fibroblasts,B_Arrestin,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.9375
0,Signal Transduction in Fibroblasts,RhoGDI,3,1.25,0.4166666666666667,0.75,0.25,0.5,0.16666666666666669,0.125
0,Signal Transduction in Fibroblasts,RasGRF_GRP,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,Mekk2,6,1.578125,0.2630208333333333,1.0625,0.17708333333333334,0.515625,0.08593749999999997,0.234375
0,Signal Transduction in Fibroblasts,alpha_sR,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.625
0,Signal Transduction in Fibroblasts,RalGDS,9,1.861490885416667,0.2068323206018519,1.10546875,0.1228298611111111,0.756022135416667,0.08400245949074078,0.205078125
0,Signal Transduction in Fibroblasts,p120RasGAP,8,1.6179687499999984,0.2022460937499998,1.0625,0.1328125,0.5554687499999984,0.0694335937499998,0.23828125
0,Signal Transduction in Fibroblasts,PTEN,7,2.10546875,0.30078125,1.421875,0.203125,0.68359375,0.09765625,0.3984375
0,Signal Transduction in Fibroblasts,RKIP,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Crk,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Signal Transduction in Fibroblasts,PDE4,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,p38,5,1.583333333333333,0.3166666666666666,1.0625,0.2125,0.520833333333333,0.1041666666666666,0.21875
0,Signal Transduction in Fibroblasts,Erk,4,1.625,0.40625,1.25,0.3125,0.375,0.09375,0.5625
0,Signal Transduction in Fibroblasts,PIP3_345,6,2.328125,0.3880208333333333,1.5625,0.2604166666666667,0.765625,0.12760416666666663,0.328125
0,Signal Transduction in Fibroblasts,ILK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,CaMKK,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,WASP,8,1.762369791666667,0.22029622395833337,1.015625,0.126953125,0.746744791666667,0.09334309895833337,0.1640625
0,Signal Transduction in Fibroblasts,Palpha_sR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PLA2,5,2.140625,0.428125,1.5625,0.3125,0.578125,0.11562499999999998,0.46875
0,Signal Transduction in Fibroblasts,B_Parvin,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Gaq,5,2.25,0.45,1.25,0.25,1.0,0.2,0.1875
0,Signal Transduction in Fibroblasts,Palpha_iR,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PTPPEST,4,1.1875,0.296875,0.5,0.125,0.6875,0.171875,0.0625
0,Signal Transduction in Fibroblasts,IL1_TNFR,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,RGS,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PKC_primed,3,2.0,0.6666666666666666,1.5,0.5,0.5,0.16666666666666663,0.5
0,Signal Transduction in Fibroblasts,Sos,5,1.8895833333333334,0.3779166666666667,1.1875,0.2375,0.7020833333333334,0.1404166666666667,0.21875
0,Signal Transduction in Fibroblasts,PIP2_45,5,1.895833333333333,0.3791666666666666,1.3125,0.2625,0.583333333333333,0.11666666666666659,0.71875
0,Signal Transduction in Fibroblasts,AA,1,1.0,1.0,1.0,1.0,0.0,0.0,0.5
0,Signal Transduction in Fibroblasts,Csk,8,1.578125,0.197265625,1.125,0.140625,0.453125,0.056640625,0.484375
0,Signal Transduction in Fibroblasts,Raf_Loc,4,2.15625,0.5390625,1.5,0.375,0.65625,0.1640625,0.375
0,Signal Transduction in Fibroblasts,PDK1,2,1.25,0.625,1.0,0.5,0.25,0.125,0.75
0,Signal Transduction in Fibroblasts,Gab1,5,1.697916666666667,0.3395833333333334,0.875,0.175,0.822916666666667,0.16458333333333341,0.125
0,Signal Transduction in Fibroblasts,Cbp,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,Rap1,6,1.684895833333333,0.28081597222222215,0.9375,0.15625,0.747395833333333,0.12456597222222215,0.140625
0,Signal Transduction in Fibroblasts,Vinc,5,1.7265625,0.3453125,1.1875,0.2375,0.5390625,0.10781250000000003,0.28125
0,Signal Transduction in Fibroblasts,IP3,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,MLCK,4,1.5208333333333335,0.38020833333333337,1.0,0.25,0.5208333333333335,0.13020833333333337,0.1875
0,Signal Transduction in Fibroblasts,PTP1b,3,1.5625,0.5208333333333334,1.25,0.4166666666666667,0.3125,0.10416666666666669,0.375
0,Signal Transduction in Fibroblasts,CaMK,2,1.25,0.625,1.0,0.5,0.25,0.125,0.25
0,Signal Transduction in Fibroblasts,PI5K,7,1.548828125,0.22126116071428573,0.703125,0.10044642857142858,0.845703125,0.12081473214285715,0.9140625
0,Signal Transduction in Fibroblasts,Gai,7,2.57890625,0.3684151785714286,1.625,0.23214285714285715,0.9539062500000002,0.13627232142857143,0.265625
